,Make,Number.of.Engines,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,total_pop,perc_of_total_fatal,perc_of_total_serious,perc_of_total_minor,perc_of_total_uninjured,counter,fatality_perc,injury_perc,uninjured_perc
147,Burkhart grob,0.0,6.0,11.0,20.0,47.0,84.0,0.011951953148343658,0.051457173597792026,0.07278550112817526,0.010636155233554122,54,7.142857142857142,36.904761904761905,55.952380952380956
148,Quicksilver,1.0,20.0,15.0,19.0,28.0,82.0,0.039839843827812194,0.07016887308789824,0.0691462260717665,0.006336432905096073,60,24.390243902439025,41.46341463414634,34.146341463414636
149,Rans,1.0,27.0,14.0,9.0,29.0,79.0,0.05378378916754646,0.06549094821537167,0.03275347550767887,0.006562734080278076,58,34.177215189873415,29.11392405063291,36.708860759493675
150,Rockwell international,1.0,10.0,8.0,10.0,51.0,79.0,0.019919921913906097,0.03742339898021238,0.03639275056408763,0.011541359934282132,56,12.658227848101266,22.78481012658228,64.55696202531645
151,Embraer s.a.,2.0,0.0,0.0,1.0,75.0,76.0,0.0,0.0,0.0036392750564087635,0.016972588138650206,1,0.0,1.3157894736842104,98.68421052631578
152,Aerotek,1.0,21.0,7.0,8.0,38.0,74.0,0.0418318360192028,0.03274547410768583,0.029114200451270108,0.0085994446569161,45,28.37837837837838,20.27027027027027,51.35135135135135
153,Cameron,0.0,8.0,15.0,12.0,36.0,71.0,0.015935937531124877,0.07016887308789822,0.04367130067690516,0.008146842306552096,19,11.267605633802818,38.028169014084504,50.70422535211267
154,Flight design gmbh,1.0,7.0,20.0,6.0,37.0,70.0,0.013943945339734268,0.09355849745053096,0.02183565033845258,0.008373143481734097,48,10.0,37.142857142857146,52.85714285714286
155,Siai-marchetti,1.0,19.0,11.0,12.0,27.0,69.0,0.037847851636421584,0.05145717359779202,0.04367130067690516,0.0061101317299140714,38,27.536231884057973,33.33333333333333,39.130434782608695
156,Diamond aircraft industries,1.0,5.0,8.0,12.0,43.0,68.0,0.009959960956953048,0.03742339898021238,0.04367130067690516,0.009730950532826112,42,7.352941176470589,29.411764705882355,63.23529411764706
157,Eurocopter deutschland gmbh,2.0,9.0,1.0,4.0,54.0,68.0,0.017927929722515487,0.0046779248725265475,0.014557100225635054,0.012220263459828143,20,13.23529411764706,7.352941176470589,79.41176470588235
158,Lindstrand balloons,0.0,0.0,9.0,13.0,45.0,67.0,0.0,0.04210132385273893,0.047310575733313924,0.01018355288319012,14,0.0,32.83582089552239,67.16417910447761
159,Eurocopter,2.0,16.0,15.0,13.0,23.0,67.0,0.031871875062249755,0.07016887308789822,0.047310575733313924,0.005204927029186062,20,23.88059701492537,41.7910447761194,34.32835820895522
160,Lancair,1.0,27.0,7.0,3.0,29.0,66.0,0.05378378916754646,0.03274547410768583,0.01091782516922629,0.0065627340802780765,41,40.909090909090914,15.151515151515152,43.93939393939394
161,Yakovlev,1.0,29.0,7.0,4.0,25.0,65.0,0.05776777355032768,0.03274547410768583,0.014557100225635054,0.0056575293795500655,43,44.61538461538462,16.923076923076923,38.46153846153847
162,Dassault,2.0,2.0,1.0,7.0,54.0,64.0,0.003983984382781219,0.0046779248725265475,0.025474925394861344,0.012220263459828145,15,3.125,12.5,84.375
163,Dassault-breguet,3.0,0.0,0.0,0.0,62.0,62.0,0.0,0.0,0.0,0.01403067286128417,8,0.0,0.0,100.0
164,Raytheon,2.0,7.0,2.0,4.0,49.0,62.0,0.013943945339734268,0.009355849745053095,0.014557100225635054,0.011088757583918132,15,11.29032258064516,9.67741935483871,79.03225806451613
165,Aerostar international inc,0.0,0.0,10.0,8.0,43.0,61.0,0.0,0.04677924872526548,0.029114200451270108,0.009730950532826115,13,0.0,29.508196721311474,70.49180327868852
166,Bombardier,1.0,1.0,1.0,0.0,59.0,61.0,0.0019919921913906097,0.0046779248725265475,0.0,0.013351769335738162,2,1.639344262295082,1.639344262295082,96.72131147540983
167,Brantly helicopter,1.0,3.0,5.0,8.0,45.0,61.0,0.005975976574171829,0.023389624362632738,0.029114200451270108,0.010183552883190117,38,4.918032786885246,21.311475409836063,73.77049180327869
168,Md helicopter,1.0,11.0,15.0,7.0,27.0,60.0,0.021911914105296706,0.07016887308789822,0.025474925394861344,0.006110131729914072,24,18.333333333333332,36.666666666666664,45.0
169,Bell,0.0,10.0,5.0,19.0,26.0,60.0,0.019919921913906097,0.023389624362632738,0.0691462260717665,0.00588383055473207,27,16.666666666666664,40.0,43.333333333333336
170,Republic,1.0,8.0,9.0,12.0,29.0,58.0,0.015935937531124877,0.04210132385273893,0.04367130067690516,0.0065627340802780765,35,13.793103448275861,36.206896551724135,50.0
171,Learjet inc,2.0,9.0,6.0,0.0,42.0,57.0,0.017927929722515487,0.028067549235159285,0.0,0.009504649357644114,11,15.789473684210526,10.526315789473683,73.68421052631578
172,Diamond,1.0,7.0,10.0,6.0,34.0,57.0,0.013943945339734268,0.046779248725265475,0.02183565033845258,0.007694239956188089,34,12.280701754385964,28.07017543859649,59.64912280701754
173,Alon,1.0,10.0,8.0,13.0,25.0,56.0,0.019919921913906097,0.03742339898021238,0.047310575733313924,0.0056575293795500655,40,17.857142857142858,37.5,44.642857142857146
174,Dassault-breguet,2.0,5.0,2.0,2.0,47.0,56.0,0.009959960956953048,0.009355849745053095,0.007278550112817527,0.010636155233554127,11,8.928571428571429,7.142857142857142,83.92857142857143
175,Consolidated aeronautics inc.,1.0,2.0,15.0,14.0,25.0,56.0,0.003983984382781219,0.07016887308789821,0.05094985078972269,0.0056575293795500655,36,3.571428571428571,51.78571428571429,44.642857142857146
176,Eipper,1.0,14.0,21.0,8.0,12.0,55.0,0.027887890679468536,0.09823642232305754,0.029114200451270108,0.0027156141021840324,43,25.454545454545453,52.72727272727272,21.818181818181817
177,Bombardier inc,1.0,0.0,0.0,1.0,52.0,53.0,0.0,0.0,0.0036392750564087635,0.011767661109464141,1,0.0,1.8867924528301887,98.11320754716981
178,Zenith,1.0,11.0,8.0,5.0,28.0,52.0,0.021911914105296706,0.03742339898021238,0.018196375282043816,0.006336432905096073,37,21.153846153846153,25.0,53.84615384615385
179,Ultramagic,0.0,0.0,2.0,5.0,42.0,49.0,0.0,0.009355849745053095,0.018196375282043816,0.009504649357644113,5,0.0,14.285714285714285,85.71428571428571
180,Bac,2.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.01086245640873613,1,0.0,0.0,100.0
181,Cameron balloons us,0.0,6.0,11.0,11.0,20.0,48.0,0.011951953148343658,0.05145717359779202,0.040032025620496396,0.004526023503640054,6,12.5,45.83333333333333,41.66666666666667
182,Smith,1.0,13.0,9.0,6.0,19.0,47.0,0.025895898488077926,0.04210132385273893,0.02183565033845258,0.004299722328458051,33,27.659574468085108,31.914893617021278,40.42553191489361
183,Dassault,3.0,8.0,4.0,4.0,31.0,47.0,0.015935937531124877,0.01871169949010619,0.014557100225635054,0.007015336430642083,9,17.02127659574468,17.02127659574468,65.95744680851064
184,Gulfstream,1.0,7.0,5.0,9.0,25.0,46.0,0.013943945339734268,0.023389624362632738,0.03275347550767887,0.005657529379550066,24,15.217391304347828,30.434782608695656,54.347826086956516
185,Ayres corporation,1.0,5.0,8.0,7.0,26.0,46.0,0.009959960956953048,0.03742339898021238,0.025474925394861344,0.005883830554732067,45,10.869565217391305,32.608695652173914,56.52173913043478
186,Rockwell international,2.0,13.0,2.0,0.0,31.0,46.0,0.025895898488077926,0.009355849745053095,0.0,0.007015336430642084,16,28.26086956521739,4.3478260869565215,67.3913043478261
187,Agusta,1.0,18.0,2.0,3.0,22.0,45.0,0.035855859445030974,0.009355849745053095,0.01091782516922629,0.004978625854004061,11,40.0,11.11111111111111,48.888888888888886
188,Vickers,4.0,0.0,1.0,17.0,27.0,45.0,0.0,0.0046779248725265475,0.06186767595894898,0.006110131729914073,2,0.0,40.0,60.0
189,Schempp-hirth,0.0,10.0,11.0,6.0,17.0,44.0,0.019919921913906097,0.05145717359779203,0.02183565033845258,0.003847119978094045,39,22.727272727272727,38.63636363636363,38.63636363636363
190,Raytheon corporate jets,2.0,10.0,6.0,3.0,25.0,44.0,0.019919921913906097,0.028067549235159285,0.01091782516922629,0.005657529379550068,9,22.727272727272727,20.454545454545457,56.81818181818182
191,Airbus,1.0,1.0,8.0,9.0,26.0,44.0,0.0019919921913906097,0.03742339898021238,0.03275347550767887,0.00588383055473207,16,2.272727272727273,38.63636363636363,59.09090909090909
192,Gulfstream american,2.0,3.0,0.0,0.0,41.0,44.0,0.005975976574171829,0.0,0.0,0.009278348182462112,9,6.8181818181818175,0.0,93.18181818181817
193,Sukhoi,2.0,44.0,0.0,0.0,0.0,44.0,0.08764765642118683,0.0,0.0,0.0,1,100.0,0.0,0.0
194,Bae,2.0,1.0,0.0,2.0,41.0,44.0,0.0019919921913906097,0.0,0.007278550112817527,0.00927834818246211,7,2.272727272727273,4.545454545454546,93.18181818181817
195,Jetstream,2.0,23.0,0.0,3.0,18.0,44.0,0.04581582040198402,0.0,0.01091782516922629,0.004073421153276049,3,52.27272727272727,6.8181818181818175,40.909090909090914
196,Thunder and colt,0.0,0.0,7.0,15.0,21.0,43.0,0.0,0.03274547410768583,0.054589125846131445,0.004752324678822057,9,0.0,51.162790697674424,48.837209302325576
197,Dassault aviation,3.0,0.0,1.0,1.0,40.0,42.0,0.0,0.0046779248725265475,0.0036392750564087635,0.00905204700728011,6,0.0,4.761904761904762,95.23809523809523
198,Evektor-aerotechnik as,1.0,2.0,3.0,3.0,33.0,41.0,0.003983984382781219,0.014033774617579643,0.01091782516922629,0.007467938781006086,29,4.878048780487805,14.634146341463413,80.48780487804879
199,Stearman,1.0,1.0,5.0,5.0,30.0,41.0,0.0019919921913906097,0.023389624362632738,0.018196375282043816,0.006789035255460079,24,2.4390243902439024,24.390243902439025,73.17073170731707
200,Classic aircraft corp.,1.0,4.0,1.0,6.0,30.0,41.0,0.007967968765562439,0.0046779248725265475,0.02183565033845258,0.00678903525546008,17,9.75609756097561,17.073170731707318,73.17073170731707
201,Eagle aircraft co.,1.0,4.0,1.0,7.0,29.0,41.0,0.007967968765562439,0.0046779248725265475,0.025474925394861344,0.006562734080278075,40,9.75609756097561,19.51219512195122,70.73170731707317
202,Pilatus aircraft ltd,1.0,19.0,3.0,0.0,18.0,40.0,0.037847851636421584,0.014033774617579643,0.0,0.004073421153276049,8,47.5,7.5,45.0
203,Costruzioni aeronautiche tecna,1.0,4.0,6.0,1.0,28.0,39.0,0.007967968765562439,0.028067549235159285,0.0036392750564087635,0.006336432905096073,27,10.256410256410255,17.94871794871795,71.7948717948718
204,Flight design,1.0,2.0,10.0,4.0,23.0,39.0,0.003983984382781219,0.046779248725265475,0.014557100225635054,0.005204927029186061,25,5.128205128205128,35.8974358974359,58.97435897435898
205,American aviation,1.0,15.0,8.0,4.0,12.0,39.0,0.029879882870859145,0.03742339898021238,0.014557100225635054,0.0027156141021840324,24,38.46153846153847,30.76923076923077,30.76923076923077
206,Kaman,1.0,11.0,5.0,8.0,15.0,39.0,0.021911914105296706,0.023389624362632738,0.029114200451270108,0.0033945176277300395,32,28.205128205128204,33.33333333333333,38.46153846153847
207,Avian balloon,0.0,0.0,2.0,6.0,31.0,39.0,0.0,0.009355849745053095,0.02183565033845258,0.007015336430642085,5,0.0,20.51282051282051,79.48717948717949
208,Partenavia,2.0,16.0,8.0,5.0,9.0,38.0,0.031871875062249755,0.03742339898021238,0.018196375282043816,0.0020367105766380244,12,42.10526315789473,34.21052631578947,23.684210526315788
209,Smith,2.0,12.0,5.0,1.0,20.0,38.0,0.023903906296687316,0.023389624362632738,0.0036392750564087635,0.004526023503640053,23,31.57894736842105,15.789473684210526,52.63157894736842
210,Ultramagic sa,1.0,0.0,3.0,1.0,34.0,38.0,0.0,0.014033774617579643,0.0036392750564087635,0.0076942399561880925,3,0.0,10.526315789473683,89.47368421052632
211,Zenair,1.0,5.0,4.0,4.0,24.0,37.0,0.009959960956953048,0.01871169949010619,0.014557100225635054,0.005431228204368063,26,13.513513513513514,21.62162162162162,64.86486486486487
212,Varga,1.0,6.0,5.0,12.0,14.0,37.0,0.011951953148343658,0.023389624362632738,0.04367130067690516,0.003168216452548038,24,16.216216216216218,45.94594594594595,37.83783783783784
213,Snow,1.0,4.0,0.0,2.0,30.0,36.0,0.007967968765562439,0.0,0.007278550112817527,0.006789035255460077,33,11.11111111111111,5.555555555555555,83.33333333333334
214,Barnes,0.0,0.0,6.0,4.0,25.0,35.0,0.0,0.028067549235159285,0.014557100225635054,0.005657529379550067,11,0.0,28.57142857142857,71.42857142857143
215,Kubicek,4.0,0.0,0.0,4.0,31.0,35.0,0.0,0.0,0.014557100225635054,0.007015336430642084,2,0.0,11.428571428571429,88.57142857142857
216,Quickie,1.0,5.0,4.0,4.0,22.0,35.0,0.009959960956953048,0.01871169949010619,0.014557100225635054,0.004978625854004058,32,14.285714285714285,22.857142857142858,62.857142857142854
217,Vans aircraft,1.0,7.0,4.0,7.0,16.0,34.0,0.013943945339734268,0.01871169949010619,0.025474925394861344,0.003620818802912043,23,20.588235294117645,32.35294117647059,47.05882352941176
218,Glasair,1.0,16.0,3.0,6.0,9.0,34.0,0.031871875062249755,0.014033774617579643,0.02183565033845258,0.0020367105766380244,24,47.05882352941176,26.47058823529412,26.47058823529412
219,Beech,0.0,22.0,0.0,1.0,11.0,34.0,0.04382382821059341,0.0,0.0036392750564087635,0.00248931292700203,12,64.70588235294117,2.941176470588235,32.35294117647059
220,Cub crafters inc,1.0,0.0,1.0,0.0,32.0,33.0,0.0,0.0046779248725265475,0.0,0.007241637605824084,20,0.0,3.0303030303030303,96.96969696969697
221,Commander,1.0,15.0,4.0,1.0,13.0,33.0,0.029879882870859145,0.01871169949010619,0.0036392750564087635,0.0029419152773660358,12,45.45454545454545,15.151515151515152,39.39393939393939
222,American aviation corp. (aac),1.0,8.0,4.0,8.0,13.0,33.0,0.015935937531124877,0.01871169949010619,0.029114200451270108,0.002941915277366035,22,24.242424242424242,36.36363636363637,39.39393939393939
223,Temco,1.0,4.0,5.0,7.0,17.0,33.0,0.007967968765562439,0.023389624362632738,0.025474925394861344,0.0038471199780940454,22,12.121212121212121,36.36363636363637,51.515151515151516
224,Curtiss-wright,1.0,6.0,4.0,0.0,22.0,32.0,0.011951953148343658,0.01871169949010619,0.0,0.00497862585400406,17,18.75,12.5,68.75
225,Cubcrafters inc,1.0,0.0,6.0,2.0,24.0,32.0,0.0,0.028067549235159285,0.007278550112817527,0.005431228204368064,22,0.0,25.0,75.0
226,Texas helicopter,1.0,5.0,2.0,4.0,21.0,32.0,0.009959960956953048,0.009355849745053095,0.014557100225635054,0.004752324678822055,30,15.625,18.75,65.625
227,Embraer,1.0,23.0,0.0,2.0,6.0,31.0,0.04581582040198402,0.0,0.007278550112817527,0.0013578070510920162,11,74.19354838709677,6.451612903225806,19.35483870967742
228,Engineering & research,1.0,2.0,6.0,2.0,21.0,31.0,0.003983984382781219,0.028067549235159285,0.007278550112817527,0.004752324678822056,20,6.451612903225806,25.806451612903224,67.74193548387096
229,Silvaire,1.0,7.0,6.0,4.0,13.0,30.0,0.013943945339734268,0.028067549235159285,0.014557100225635054,0.0029419152773660353,19,23.333333333333332,33.33333333333333,43.333333333333336
230,Nord aviation,2.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.006789035255460082,1,0.0,0.0,100.0
231,Gates learjet corp.,2.0,11.0,2.0,0.0,17.0,30.0,0.021911914105296706,0.009355849745053095,0.0,0.0038471199780940463,7,36.666666666666664,6.666666666666667,56.666666666666664
232,Homebuilt,1.0,4.0,2.0,8.0,16.0,30.0,0.007967968765562439,0.009355849745053095,0.029114200451270108,0.003620818802912043,28,13.333333333333334,33.33333333333333,53.333333333333336
233,Brantly,1.0,6.0,6.0,3.0,15.0,30.0,0.011951953148343658,0.028067549235159285,0.01091782516922629,0.0033945176277300404,18,20.0,30.0,50.0
234,Piaggio,2.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.006789035255460081,9,0.0,0.0,100.0
235,Artic aircraft corp.,1.0,4.0,2.0,4.0,19.0,29.0,0.007967968765562439,0.009355849745053095,0.014557100225635054,0.0042997223284580504,17,13.793103448275861,20.689655172413794,65.51724137931035
236,Aero vodochody,1.0,18.0,0.0,6.0,5.0,29.0,0.035855859445030974,0.0,0.02183565033845258,0.0011315058759100135,17,62.06896551724138,20.689655172413794,17.24137931034483
237,Continental copters,1.0,4.0,4.0,7.0,14.0,29.0,0.007967968765562439,0.01871169949010619,0.025474925394861344,0.003168216452548037,28,13.793103448275861,37.93103448275862,48.275862068965516
238,Interstate,1.0,7.0,4.0,4.0,14.0,29.0,0.013943945339734268,0.01871169949010619,0.014557100225635054,0.003168216452548037,20,24.137931034482758,27.586206896551722,48.275862068965516
239,Howard aircraft corp.,1.0,2.0,1.0,0.0,26.0,29.0,0.003983984382781219,0.0046779248725265475,0.0,0.005883830554732069,13,6.896551724137931,3.4482758620689653,89.65517241379311
240,Pilatus,2.0,0.0,2.0,10.0,16.0,28.0,0.0,0.009355849745053095,0.03639275056408763,0.0036208188029120433,2,0.0,42.857142857142854,57.14285714285714
241,Gates lear jet,2.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.006336432905096076,6,0.0,0.0,100.0
242,Cub crafters,1.0,4.0,2.0,3.0,19.0,28.0,0.007967968765562439,0.009355849745053095,0.01091782516922629,0.004299722328458051,18,14.285714285714285,17.857142857142858,67.85714285714286
243,Callair,1.0,1.0,6.0,8.0,13.0,28.0,0.0019919921913906097,0.028067549235159285,0.029114200451270108,0.0029419152773660345,26,3.571428571428571,50.0,46.42857142857143
244,Eurocopter deutschland,2.0,9.0,4.0,1.0,14.0,28.0,0.017927929722515487,0.01871169949010619,0.0036392750564087635,0.003168216452548038,9,32.142857142857146,17.857142857142858,50.0
245,Thorp,1.0,9.0,2.0,6.0,10.0,27.0,0.017927929722515487,0.009355849745053095,0.02183565033845258,0.002263011751820027,17,33.33333333333333,29.629629629629626,37.03703703703704
246,Fleet,1.0,3.0,2.0,3.0,19.0,27.0,0.005975976574171829,0.009355849745053095,0.01091782516922629,0.004299722328458051,17,11.11111111111111,18.51851851851852,70.37037037037037
247,Columbia aircraft mfg,1.0,12.0,0.0,0.0,15.0,27.0,0.023903906296687316,0.0,0.0,0.00339451762773004,15,44.44444444444444,0.0,55.55555555555556
248,American general aircraft,1.0,7.0,4.0,2.0,14.0,27.0,0.013943945339734268,0.01871169949010619,0.007278550112817527,0.003168216452548037,16,25.925925925925924,22.22222222222222,51.85185185185185
249,Airbus helicopters,1.0,7.0,3.0,5.0,12.0,27.0,0.013943945339734268,0.014033774617579643,0.018196375282043816,0.0027156141021840324,9,25.925925925925924,29.629629629629626,44.44444444444444
250,Johnson,1.0,7.0,5.0,5.0,9.0,26.0,0.013943945339734268,0.023389624362632738,0.018196375282043816,0.0020367105766380244,23,26.923076923076923,38.46153846153847,34.61538461538461
251,Sukhoi,1.0,9.0,3.0,3.0,11.0,26.0,0.017927929722515487,0.014033774617579643,0.01091782516922629,0.0024893129270020294,20,34.61538461538461,23.076923076923077,42.30769230769231
252,Forney,1.0,5.0,2.0,3.0,16.0,26.0,0.009959960956953048,0.009355849745053095,0.01091782516922629,0.003620818802912043,17,19.230769230769234,19.230769230769234,61.53846153846154
253,Cirrus design corporation,1.0,7.0,1.0,2.0,16.0,26.0,0.013943945339734268,0.0046779248725265475,0.007278550112817527,0.003620818802912043,11,26.923076923076923,11.538461538461538,61.53846153846154
254,Garlick,1.0,5.0,9.0,4.0,8.0,26.0,0.009959960956953048,0.04210132385273893,0.014557100225635054,0.0018104094014560217,23,19.230769230769234,50.0,30.76923076923077
255,Air creation,1.0,8.0,7.0,5.0,5.0,25.0,0.015935937531124877,0.03274547410768583,0.018196375282043816,0.0011315058759100135,18,32.0,48.0,20.0
256,Extra flugzeugbau,1.0,12.0,2.0,2.0,9.0,25.0,0.023903906296687316,0.009355849745053095,0.007278550112817527,0.0020367105766380244,19,48.0,16.0,36.0
257,Textron aviation inc,1.0,6.0,0.0,1.0,18.0,25.0,0.011951953148343658,0.0,0.0036392750564087635,0.004073421153276049,9,24.0,4.0,72.0
258,American legend aircraft co,1.0,0.0,1.0,2.0,21.0,24.0,0.0,0.0046779248725265475,0.007278550112817527,0.0047523246788220555,17,0.0,12.5,87.5
259,Naval aircraft factory,1.0,2.0,6.0,2.0,13.0,23.0,0.003983984382781219,0.028067549235159285,0.007278550112817527,0.002941915277366035,13,8.695652173913043,34.78260869565217,56.52173913043478
